RPTID	YR	NAME	OPID	OSTREET	OCITY	OCOUNTY	OSTATE	OZIP	HSTREET	HCITY	HCOUNTY	HSTATE	HZIP	STOP	T1M1_1	T1M1_2	T1M1_3	T1M1_4	T1M1_5	T1M1_6	T1M1_7	T1M1T	T1M2_1	T1M2_2	T1M2_3	T1M2_4	T1M2_5	T1M2_6	T1M2_7	T1M2T	G1M1_1	G1M1_2	G1M1_3	G1M1_4	G1M1_5	G1M1_6	G1M1_7	G1M1T	G1M2_1	G1M2_2	G1M2_3	G1M2_4	G1M2_5	G1M2_6	G1M2_7	G1M2T	T2M1_1	T2M1_2	T2M1_3	T2M1_4	T2M1_5	T2M1_6	T2M1T	T2M2_1	T2M2_2	T2M2_3	T2M2_4	T2M2_5	T2M2_6	T2M2T	G2M1_1	G2M1_2	G2M1_3	G2M1_4	G2M1_5	G2M1_6	G2M1T	G2M2_1	G2M2_2	G2M2_3	G2M2_4	G2M2_5	G2M2_6	G2M2T	STOT_1	STOT_2	STOT_3	STOT_4	STOT_5	STOT_6	TOTT	CTC1	CTC2	CGC1	CGC2	CTOF1	CTOF2	CGOF1	CGOF2	CTCD1	CTCD2	CGCD1	CGCD2	CTO1	CTO2	CGO1	CGO2	KNLKT	KNLKG	DTON	DTOFF	DTOUT	DGON	DGOFF	DGOUT	PNAME	PHONE	DOE	DOC
19910512	1991	AIR PRODUCTS & CHEMICALS INC	117	380 PINE RUN ROAD	LEECHBURG	WESTMORELAND	PA	15656	7201 HAMILTON BLVD.	ALLENTOWN		PA	18195	PA	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G.M. FRISBY	2154814468	5/22/1992 0:00	
19910510	1991	AIR PRODUCTS & CHEMICALS INC	117	1305 N 143RE EAST AVENUE	TULSA		OK	74132	7201 HAMILTON BLVD.	ALLENTOWN	A	PA	18195	OK	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MICHAEL J. SAUERS/G.M. FRISBY	2154814317	5/22/1992 0:00	
19910952	1991	AIR PRODUCTS & CHEMICALS INC	117	391 DUNES HIGHWAY	BURNS HARBOR	PORTER	IN	46304	7201 HAMILTON BLVD.	ALLENTOWN		PA	18195	IN	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G.M. FRISBY	2154814468	5/29/1992 0:00	
19910200	1991	AJAX PIPELINE CO	144	900 PENNSYLVANIA AVE	CHARLESTON	KANAWHA	WV	25302						WV	2	1	3	2	0	19	0	27	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	13	0	0	0	0	0	0	0	0	0	5	22	0	0	0	27	0	0	0	0	0	0	0	0	13	0	0	0	0	13	0	0	0	0	0	0	0	0	18	22	0	0	0	40	13	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ED H MAIER	3043432201	5/22/1992 0:00	
19911026	1991	ALABAMA GAS CORP	180	2101 6TH AVENUE NORTH	BIRMINGHAM	JEFFERSON	AL	35203						AL	0	256	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	115	134	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	115	134	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RONALD K. TAYLOR	2053269228	5/29/1992 0:00	
19911296	1991	ALABAMA-TENNESSEE NATURAL GAS CO	189	100 EAST SECOND STREET ROAD	SHEFFIELD	COLBERT	AL	35660	POST OFFICE BOX 918	FLORENCE		AL	35631	TN MS AL	0	295	0	0	0	0	2	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	16	0	0	199	82	0	0	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	199	82	0	0	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WILLIAM E. ADCOCK	2053833631	5/29/1992 0:00	
19910989	1991	ALASKA PIPELINE CO	207	"3000 SPENARD ROAD, P.O. BOX 190288"	ANCHORAGE		AL	99519						AL	0	322	0	0	0	0	0	322	0	16	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	56	257	0	0	322	0	0	0	16	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	56	273	0	0	338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DREW SMITH	9072643744	5/29/1992 0:00	
19910150	1991	ALBANY GAS UTIL CO	26359	1014 NORTH CROSS ST	ALBANY	CLINTON	KY	42602						KY TN	0	0	0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	6	0	0	28	0	34	0	0	0	0	0	0	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	32	2	0	0	0	34	0	0	0	0	0	0	0	0	38	2	0	0	0	40	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	C J BEAM	6144683447	5/22/1992 0:00	5/22/1992 0:00
19910315	1991	ALCORN GAS GATHERING INC	25158	"3400 WEST MARSHALL AVENUE, SUITE 201"	LONGVIEW	GREGG	TX	75604						MS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	J.P. KEETER	9037592957	5/22/1992 0:00	
19911332	1991	ALERT OIL & GAS CO INC	250	PO BOX 3456	PIKEVILLE	PIKE	KY	41502						 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	25	0	0	0	0	0	0	0	0	25	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	STEPHEN G. JENKINS	6068748041	5/29/1992 0:00	
19911309	1991	ALGONQUIN GAS TRANSMISSION CO	288	1284 SOLDIERS FIELD ROAD	BOSTON	SUFFOLK	MA	02135						MA	0	388	0	0	0	0	0	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	122	157	70	22	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	122	157	70	22	388	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	MARIO TAVOLIERI	6172544050	5/29/1992 0:00	7/30/1992 0:00
19911310	1991	ALGONQUIN GAS TRANSMISSION CO	288	1284 SOLDIERS FIELD ROAD	BOSTON	SUFFOLK	MA	02135						NJ	0	135	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	68	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	68	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MARIO TAVOLIERI	6172544050	5/29/1992 0:00	
19911314	1991	ALGONQUIN GAS TRANSMISSION CO	288	1284 SOLDIERS FIELD ROAD	BOSTON	SUFFOLK	MA	02135						NY	0	85	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	42	42	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	42	42	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MARIO TAVOLIERI	6172544050	5/29/1992 0:00	
19911312	1991	ALGONQUIN GAS TRANSMISSION CO	288	1284 SOLDIERS FIELD ROAD	BOSTON	SUFFOLK	MA	02135						CT	0	352	0	0	0	0	0	352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	106	14	103	104	352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	106	14	103	104	352	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MARIO TAVOLIERI	6172544050	5/29/1992 0:00	
19911311	1991	ALGONQUIN GAS TRANSMISSION CO	288	1284 SOLDIERS FIELD ROAD	BOSTON	SUFFOLK	MA	02135						RI	0	53	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	18	8	8	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	18	8	8	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MARIO TAVOLIERI	6172544050	5/29/1992 0:00	
19911041	1991	ALLEGHENY & WESTERN ENERGY CORP	325	P.O. BOX 69	CABIN CREEK		WV	25039	1600 KANAWHA VALLEY BUILDING	CHARLESTON		WV	25301	WV	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	14	5	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	10	9	0	0	0	19	0	0	0	0	0	0	0	0	10	10	0	0	0	20	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DAVID L. BALLARD	3045951381	5/29/1992 0:00	
19911369	1991	ALMEDA WELDING & INSPECTION CO	343	"2200 POST OAK BLVD, SUITE 702"	HOUSTON	HARRIS	TX	77056						TX	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ANNA BELLE BAKER	7136277921	5/29/1992 0:00	
19910951	1991	"ALUMINUM CO OF AMERICA, WARRICK OPERATIONS"	388	P.O. BOX 10	NEWBURGH	WARRICK	IN	47629						IN	0	11	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	3	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	3	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	J.A. HEMPHILL	8128534141	5/29/1992 0:00	
19910954	1991	AMERADA HESS CORP	390	"1201 LOUISIANA STREET, SUITE 700"	HOUSTON	HARRIS	TX	77002	1185 AVENUE OF THE AMERICAS	NEW YORK		NY	10036	LA TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	20	0	0	29	0	0	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	J.C. EDEL	7137525910	5/29/1992 0:00	9/17/1992 0:00
19911368	1991	AMERADA HESS CORPORATION	386	P.O. BOX 1633	VIDOR	ORANGE	TX	77670	P.O. BOX 51754	LAFAYETTE	LAFAYETTE	LA	70505	TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	0	0	0	14	0	0	0	0	0	0	0	0	1	13	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DAVID K. WRIGHT	4097693651	6/10/1992 0:00	
19911371	1991	AMERADA HESS CORPORATION	386	P.O. BOX 68	BLOOMINGTON		TX	77951	P.O. BOX 51754	LAFAYETTE		LA	70505	TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	6	0	0	0	0	0	0	0	0	4	2	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AARON FAULKNER	5128971521	5/29/1992 0:00	
19910675	1991	AMERADA HESS CORPORATION	386	P O BOX 68	BLOOMINGTON		TX	77851	P O BOX 51754	LAFAYETTE		LA	70505	TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	6	0	0	0	0	0	0	0	0	4	2	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AARON FAULKNER	5128971521	5/22/1992 0:00	
19911099	1991	AMERICAN CENTRAL GAS CO INC	402	"6100 S. YALE, SUITE 1700"	TULSA		OK	74136						OK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	11	0	0	0	0	0	0	0	0	0	11	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TERRY L. MADDUX	9184816363	5/29/1992 0:00	
19911100	1991	AMERICAN CENTRAL GAS CO INC	402	"6100 S. YALE, SUITE 1700"	TULSA		OK	74136						TX	0	8	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TERRY L. MADDUX	9184816363	6/10/1992 0:00	
19910227	1991	AMERICAN CENTRAL GAS CO INC	402	3036 N MERCEDES	ODESSA	ECTOR	TX	79764	"6100 SOUTH YALE, SUITE 1700"	TULSA		OK	74136	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	204	0	0	54	7	319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	178	29	0	0	319	0	0	0	0	0	0	0	0	112	178	29	0	0	319	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BUZZ MISHLER	9153812740	5/22/1992 0:00	7/31/1992 0:00
19911125	1991	AMERICAN GAS STORAGE CORP	384	"333 CLAY STREET, SUITE 2000"	HOUSTON	HARRIS	TX	77002						TX	0	12	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	THERMON KELLEY	7137396633	5/29/1992 0:00	3/28/1994 0:00
19911017	1991	AMERICAN WESTERN GROUP INC	26377	"401 EDWARDS STREET, SUITE 1400"	SHREVEPORT	CADDO PARISH	LA	71101	"401 EDWARDS STREET, SUITE 1400"	SHREVEPORT	CADDO PARISH	LA	71101	TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	4	0	0	0	0	0	0	0	0	3	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CLARENCE G. CURTIS	3182220517	5/29/1992 0:00	
19910454	1991	AMOCO GAS CO	456	"2501 PALMER HIGHWAY, SUITE 200"	TEXAS	GALVESTON	TX	77590	AMOCO GAS COMPANY/P.O. BOX 3092	HOUSTON		TX	77253	TX	0	437	0	0	0	0	0	437	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	39	95	303	0	0	437	0	0	0	0	0	0	0	0	3	1	0	0	0	4	0	0	0	0	0	0	0	0	42	96	303	0	0	441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	R.E. OGDEN	4099482501	5/29/1992 0:00	8/10/1992 0:00
19910836	1991	AMOCO PIPELINE CO	443	"ONE MID-AMERICA PLAZA, SUITE 300"	OAKBROOK TERRACE	DUPAGE	IL	60181						TX	0	22	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ELAINE M. PARROTT	7089906107	5/22/1992 0:00	
19910842	1991	AMOCO PRODUCTION CO	450	P.O. BOX 3092	HOUSTON	HARRIS	TX	77253						TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	8	0	0	0	0	0	0	0	0	7	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FRANK R. DAWSON	7135562861	5/22/1992 0:00	
19910556	1991	AMOCO PRODUCTION CO	450	1340 POYDRAS ST	NEW ORLEANS	ORLEANS PARISH	LA	70112						LA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	33	0	117	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	30	0	0	33	0	27	87	3	0	0	117	0	27	90	33	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MARY C O'LEARY	5045866471	5/22/1992 0:00	8/13/1992 0:00
19911001	1991	AMOCO PRODUCTION CO	450	POST OFFICE BOX 38	BAIROIL	SWEETWATER	WY	82322	200 EAST RANDOLPH DRIVE	CHICAGO		IL	60601	WY	0	20	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	JOSEPH A. DESCHAMP	3074376555	5/29/1992 0:00	
