RPTID	YR	NAME	OPID	OSTREET	OCITY	OCOUNTY	OSTATE	OZIP	HSTREET	HCITY	HCOUNTY	HSTATE	HZIP	STOP	T1M1_1	T1M1_2	T1M1_3	T1M1_4	T1M1_5	T1M1_6	T1M1_7	T1M1T	T1M2_1	T1M2_2	T1M2_3	T1M2_4	T1M2_5	T1M2_6	T1M2_7	T1M2T	G1M1_1	G1M1_2	G1M1_3	G1M1_4	G1M1_5	G1M1_6	G1M1_7	G1M1T	G1M2_1	G1M2_2	G1M2_3	G1M2_4	G1M2_5	G1M2_6	G1M2_7	G1M2T	T2M1_1	T2M1_2	T2M1_3	T2M1_4	T2M1_5	T2M1_6	T2M1T	T2M2_1	T2M2_2	T2M2_3	T2M2_4	T2M2_5	T2M2_6	T2M2T	G2M1_1	G2M1_2	G2M1_3	G2M1_4	G2M1_5	G2M1_6	G2M1T	G2M2_1	G2M2_2	G2M2_3	G2M2_4	G2M2_5	G2M2_6	G2M2T	STOT_1	STOT_2	STOT_3	STOT_4	STOT_5	STOT_6	TOTT	CTC1	CTC2	CGC1	CGC2	CTOF1	CTOF2	CGOF1	CGOF2	CTCD1	CTCD2	CGCD1	CGCD2	CTO1	CTO2	CGO1	CGO2	KNLKT	KNLKG	DTON	DTOFF	DTOUT	DGON	DGOFF	DGOUT	PNAME	PHONE	DOE	DOC
19920008	1992	KANSAS NATURAL INC	15460	"7300 WEST 110TH STREET, SUITE 600"	OVERLAND PARK	JOHNSON	KS	66210						KS	0	914	0	0	0	0	0	914	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	3	852	59	0	0	914	0	0	0	0	0	0	0	0	12	16	0	0	0	28	0	0	0	0	0	0	0	0	15	868	59	0	0	942	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BILL DREES - MECHANICAL ENGINEER	9134513330	3/25/1993 0:00	
19920009	1992	PYRAMID ENERGY INC	15977	"14100 SAN PEDRO, SUITE 700"	SAN ANTONIO	BEXAR	TX	78232						TX	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	7	0	0	0	7	0	0	0	0	0	0	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SCOTT GRAEF - PRODUCTION ENGINEER	2104905000	3/25/1993 0:00	
19920010	1992	AMOCO PRODUCTION CO	450	P. O. BOX 1140	SUNDOWN	HOCKLEY	TX	79372						TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	6	0	0	0	0	0	0	0	0	4	2	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MEL ABBE - FIELD FOREMAN	8068943176	3/25/1993 0:00	
19920011	1992	DELVAN DEVELOPMENT CORP	3264	P. O. BOX 58	MCINTOSH	WASHINGTON	AL	36553						AL	0	50	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	V. JAMES LAMENDOLA JR - OPERATIONS MANAGER	2058296134	3/25/1993 0:00	
19920012	1992	MARSHALL COUNTY GAS DISTRICT	12180	335 GUNTER AVENUE	GUNTERSVILLE	MARSHALL	AL	35976						AL	0	85	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	5	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	5	0	0	85	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DAVID BROWN - SERVICE ENGINEER	2055825641	3/25/1993 0:00	
19920014	1992	WESTWIND GAS CO	30532	2904 PARKLAWN DRIVE	MIDWEST CITY	OKLAHOMA	OK	73110						OK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	14	0	0	0	0	0	0	0	0	8	6	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	JOSEPH W. ATKINSON - PRESIDENT	4057330041	3/25/1993 0:00	
19920015	1992	PRIMEX CORP	3146	"8 GREENWAY PLAZA, STE. 600"	HOUSTON	HARRIS	TX	77046						TX	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	JANE STEWART - AGENT	7139611781	3/25/1993 0:00	
19920016	1992	RISEDEN LTD INC	17499	"8 GREENWAY PLAZA, STE. 600"	HOUSTON	HARRIS	TX	77046						 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	JANE STEWART - REGULATORY CLERK	7139611781	3/25/1993 0:00	
19920017	1992	SHELL WESTERN E&P INC	18286	2 MILES NORTH ON HIGHWAY 214	DENVER CITY	YOAKUM	TX	79323	P.O BOX 576	HOUSTON	HARRIS	TX	77001	TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	0	0	11	0	0	0	0	0	0	0	0	0	10	1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G. L. HOBBS	8065922193	3/25/1993 0:00	
19920018	1992	CASHION MUNICIPAL GAS SYSTEM	2136	102 S. MAIN  P.O. BOX 27	CASHION	KINGFISHER	OK	73016						OK	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CHARLES JINDRA - SUPERVISOR	4054332243	3/25/1993 0:00	1/11/1994 0:00
19920019	1992	"WARREN GAS DEPT, CITY OF"	22168	126 W. JOHNSON AVENUE	WARREN	MARSHALL	MI	56762						MI	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MARLIN ANDERSON	2187455343	3/25/1993 0:00	
19920020	1992	GEORGIA PACIFIC CORP	6345	P.O BOX 3333	CROSSETT	ASHLEY	AR	71635	133 PEACHTREE ST N.E.	ATLANTA		GA	30303	AR LA	0	19	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CLAUDE E SPAINHOUR	5015678308	3/25/1993 0:00	
19920021	1992	BETHEL GAS CO	1395	P.O. BOX 3667	SHAWNEE	POTTAWATOMIE	OK	74802	P. O. BOX 10259	MIDLAND		TX	79702	 	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0	7	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	4	0	3	0	0	7	0	0	0	0	0	0	0	0	5	0	4	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PRESTON FRY - FIELD SUPERVISOR	4052735988	3/25/1993 0:00	
19920022	1992	UNLIMITED RESOURCES INC	20090	3040 POST OAK BLVD SUITE 300	HOUSTON	HARRIS	TX	77056						TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	21	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	21	0	0	0	21	0	0	23	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CHERYL DANIELS - PRODUCTION ANALYST	7136279277	3/25/1993 0:00	
19920023	1992	MID - LOUISIANA GAS CO	12462	"P. O. BOX 5008, HWY 136"	FAIRBANKS	OUACHITA PARISH	LA	71240						LA MS	0	385	0	0	0	0	0	385	0	10	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	52	88	240	0	384	0	2	9	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	61	88	240	0	395	20	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	 GARY M. GILBERT - VICE PRESIDENT	3186654426	3/25/1993 0:00	
19920024	1992	THUMS LONG BEACH CO	19410	P. O. BOX 2900	LONG BEACH	LOS ANGELES	CA	90801						 	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	5	0	0	0	0	0	5	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	2	0	0	4	0	0	3	5	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	M.K. CHACE	3109836402	3/25/1993 0:00	
19920025	1992	ASSOCIATED NATURAL GAS CO	756	"370 17STH STREET, P.O. BOX 5493"	DENVER	DENVER	CO	80217						CO	0	18	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	18	0	0	0	18	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	20	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	STEVEN C. BAGLEY - SPECIAL PROJECTS MANAGER	3035953331	3/25/1993 0:00	
19920026	1992	FORNEY OIL CORP	5301	"5599 SAN FELIPE, SUITE 1200"	HOUSTON	HARRIS	TX	77056						TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SHARON M MCDONALD - OPT SEC	7136210033	3/25/1993 0:00	
19920027	1992	ASSOCIATED NATURAL GAS CO	756	ROUTE 1 BOX 265-P	MINDEN	WEBSTER	LA	71055	P. O. BOX 5493	DENVER		CO	80217	LA AR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	7	0	0	0	0	0	0	0	0	4	3	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	JAMES P. MCCLANAHAN - FLD SUPERINTENDENT	3183773880	3/25/1993 0:00	
19920028	1992	ASSOCIATED INTRASTATE PIPELINE	757	"100 N. BROADWAY, SUITE 100"	OKLAHOMA CITY	OKLAHOMA	OK	73102	P.O. BOX 5493	DENVER		CO	80217	OK	0	64	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	167	0	0	0	100	0	267	0	0	0	0	0	0	0	0		34	30	0	0	0		0	0	0	0	0	0	0	0	204	55	8	0	0	267	0	0	0	0	0	0	0	0	238	85	8	0	0	331	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	STEVEN C. BAGLEY - PROJECT MANAGER	4052397194	3/25/1993 0:00	2/15/1994 0:00
19920029	1992	TEXAS-OHIO DISTRIBUTION COMPANY	30592	"800 GESSNER, SUITE 900"	HOUSTON	HARRIS	TX	77024						TX	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	J. R. DAPRE	7134684686	3/25/1993 0:00	
19920030	1992	CONOCO INC	13131	P.O BOX 666A	FORSAN	GLASSCOCK	TX	79733	P.O. BOX 2197	HOUSTON		TX	77252	TX	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	JIMMY MARTINEZ - MAINTENANCE SUPERVISOR	9153782251	3/25/1993 0:00	
19920031	1992	BLACK MOUNTAIN GAS CO	1480	6021 E. CAVE CREEK RD	CAVE CREEK	MARICOPA	AZ	85331						AZ	0	17	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PAUL BURFORD	6024883402	3/25/1993 0:00	
19920032	1992	"SUNDOWN GAS SYSTEMS, CITY OF"	18728	P.O. BOX 600 706 S SLAUGHTER	SUNDOWN	HOCKLEY	TX	79372						TX	0	0	0	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TONI WILSON FRANK HERNANDEZ JR	8062293131	3/25/1993 0:00	
19920033	1992	EAGLE PETROLEUM CORP	4022	813 8TH ST SUITE 1200	WICHITA FALLS	WICHITA	TX	76301						TX	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PAUL D ERNST	8177238127	3/25/1993 0:00	
19920034	1992	WOLF ENERGY	3120	119 N COLORADO SUITE 101	MIDLAND		TX	79701						TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LARRY WOLLSCHLAZER	9156850531	3/25/1993 0:00	
19920035	1992	CODY GAS CO	2537	2320 MOUNTAIN VIEW DR P.O. BOX 970	CODY	PARK	WY	82414						WY	83	86	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	67	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	67	0	0	0	169	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	PAULA R VOERDING	3075874281	3/25/1993 0:00	
19920036	1992	DIAMOND S OIL	30671	P.O. BOX 839	CYPRESS	HARRIS	TX	77429						 	0	18	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	18	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	JOHN BRYAN - PRESIDENT	7134691357	3/25/1993 0:00	8/31/1994 0:00
19920037	1992	GREELEY GAS CO	6720	"1301 PENNSYLVANIA STREET, SUITE 800"	DENVER	DENVER	CO	80203						CO KS	55	36	5	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	36	5	0	0	0	0	96	0	49	47	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	47	0	0	0	96	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	RICHARD W. REMLEY - SR. VICE PRESIDENT	3038618080	3/25/1993 0:00	
19920038	1992	ANR STORAGE CO	525	500 RENAISSANCE CENTER	DETROIT	WAYNE	MI	48243						MI	0	24	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	2	16	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	2	16	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	E. R. SCARPACE	3134963508	3/25/1993 0:00	
19920039	1992	CONOCO INC	13131	900 F KALISTE SALOOM RD	LAFAYETTE	LAFAYETTE	LA	70508	600 NORTH DAIRY ASHFORD	HOUSTON	USA	TX	77079	LA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	6	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	C.D. SPISAK - ENVIRONMENTAL CONSULTANT	3182692188	3/25/1993 0:00	
19920040	1992	EASTERN NATURAL GAS CO	26358	5940 STATE ROUTE 7	KINSMAN	TRUMBULL	OH	44428						OH	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	F JOSEPH LOVE	2167723500	3/25/1993 0:00	
19920041	1992	RICHEY OPERATING INC	17394	P.O. BOX 2005	TYLER	SMITH	TX	75710						TX	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	R. WAYNE BOYD - OPERATION MANAGER	9035955333	3/25/1993 0:00	
