RPTID	YR	NAME	OPID	OSTREET	OCITY	OCOUNTY	OSTATE	OZIP	HSTREET	HCITY	HCOUNTY	HSTATE	HZIP	STOP	T1M1_1	T1M1_2	T1M1_3	T1M1_4	T1M1_5	T1M1_6	T1M1_7	T1M1T	T1M2_1	T1M2_2	T1M2_3	T1M2_4	T1M2_5	T1M2_6	T1M2_7	T1M2T	G1M1_1	G1M1_2	G1M1_3	G1M1_4	G1M1_5	G1M1_6	G1M1_7	G1M1T	G1M2_1	G1M2_2	G1M2_3	G1M2_4	G1M2_5	G1M2_6	G1M2_7	G1M2T	T2M1_1	T2M1_2	T2M1_3	T2M1_4	T2M1_5	T2M1_6	T2M1T	T2M2_1	T2M2_2	T2M2_3	T2M2_4	T2M2_5	T2M2_6	T2M2T	G2M1_1	G2M1_2	G2M1_3	G2M1_4	G2M1_5	G2M1_6	G2M1T	G2M2_1	G2M2_2	G2M2_3	G2M2_4	G2M2_5	G2M2_6	G2M2T	STOT_1	STOT_2	STOT_3	STOT_4	STOT_5	STOT_6	TOTT	CTC1	CTC2	CGC1	CGC2	CTOF1	CTOF2	CGOF1	CGOF2	CTCD1	CTCD2	CGCD1	CGCD2	CTO1	CTO2	CGO1	CGO2	KNLKT	KNLKG	DTON	DTOFF	DTOUT	DGON	DGOFF	DGOUT	PNAME	PHONE	DOE	DOC
19941116	1994	ALERT OIL & GAS CO INC	250	P.O. BOX 3456	PIKEVILLE	PIKE	KY	41502						KY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	25	0	0	0	0	0	0	0	0	25	0	0	0	0	25	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	STEPHEN G. JENKINS	6068748041	05/03/1995 0:00	
19940858	1994	ALGONQUIN GAS TRANSMISSION CO	288	1284 SOLDIERS FIELD ROAD	BOSTON	SUFFOLK	MA	2135						CT	0	369	0	0	0	0	0	369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	98	27	103	116	369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	98	27	103	116	369	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	STEVE P BURNLEY	6175601442	05/03/1995 0:00	
19940859	1994	ALGONQUIN GAS TRANSMISSION CO	288	1284 SOLDIERS FIELD ROAD	BOSTON	SUFFOLK	MA	2135						RI	0	59	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	20	12	8	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	20	12	8	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	STEVEN P BURNLEY	6175601422	05/03/1995 0:00	
19940860	1994	ALGONQUIN GAS TRANSMISSION CO	288	1284 SOLDIERS FIELD ROAD	BOSTON	SUFFOLK	MA	2135						MA	0	398	0	0	0	0	0	398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	112	173	76	22	398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	112	173	76	22	398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	STEVE P BURNLEY	6175601422	05/03/1995 0:00	
19940861	1994	ALGONQUIN GAS TRANSMISSION CO	288	1284 SOLDIERS FIELD ROAD	BOSTON	SUFFOLK	MA	2135						NJ	0	135	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	68	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	68	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	STEVE P BURNLEY	6175601422	05/03/1995 0:00	
19940862	1994	ALGONQUIN GAS TRANSMISSION CO	288	1284 SOLDIERS FIELD ROAD	BOSTON	SUFFOLK	MA	2135						NY	0	85	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	42	42	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	42	42	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	STEVE P BURNLEY	6175601422	05/03/1995 0:00	
19941262	1994	ALLEGHENY & WESTERN ENERGY CORP	325	PO BOX 69	CABIN CREEK		WV	25035	1600 KANAWHA VALLEY BUILDING	CHARLESTON		WV	25301	WV	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	14	5	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	10	9	0	0	0	19	0	0	0	0	0	0	0	0	10	10	0	0	0	20	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DAVID L. BALLARD	3045951381	06/01/1995 0:00	
19940716	1994	ALMEDA WELDING & INSPECTION CO	343	"2200 POST OAK BLVD, 602"	HOUSTON	HARRIS	TX	77056						TX	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ANNA BELLE BAKER - PRESIDENT	7136277921	05/03/1995 0:00	
19940525	1994	AMERICAN GAS STORAGE CORP	384	370 VAN GORDAN STREET	LAKEWOOD	JEFFERSON	CO	80228						TX	0	37	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	27	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	27	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	STEVE HAWES	3037633457	05/03/1995 0:00	
19940350	1994	AMERADA HESS CORP	386	500 DALLAS STREET LEVEL 2	HOUSTON	HARRIS	TX	77002	1185 AVENUE OF THE AMERICAS	NEW YORK		NY	10036	LA TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	24	0	0	36	0	0	12	24	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	J. C. EDEL	7137525910	04/20/1995 0:00	
19940454	1994	"ALUMINUM CO OF AMERICA, WARRICK OPERATIONS"	388	P.O. BOX 10	NEWBURGH	WARRICK	IN	47629						IN	0	11	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	3	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	3	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	J.A. HEMPHILL	8128534141	04/20/1995 0:00	
19940910	1994	AMERICAN RESERVE CORP	398	1331 LAMAR SUITE 900	HOUSTON	FORT BEND	TX	77010						LA	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELINDA MAYSE	7137566338	05/03/1995 0:00	
19940556	1994	AMERADA HESS CORP	401	520 WEST 5TH STREET	BLOOMINGTON	VICTORIA	TX	77951	PO BOX 2040	HOUSTON		TX	77252	TX	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AARON FAULKNER	5128971521	05/03/1995 0:00	
19940510	1994	AMERICAN CENTRAL GAS CO INC	402	"5727 SOUTH LEWIS, SUITE 600"	TULSA	TULSA	OK	74105						OK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	28	21	0	0	60	0	0	0	0	0	0	0	0	11	28	21	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TERRY L. MADDUX	9187496776	05/03/1995 0:00	
19940522	1994	AMERICAN CENTRAL GAS CO INC	402	5727 SOUTH LEWIS SUITE 600	TULSA	TULSA	OK	74015						TX	0	8	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	8	0	0	0	8	0	0	0	0	0	0	0	0	0	22	0	0	0	22	0	0	0	0	0	0	0	0	0	30	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TERRY L. MADDUX	9187496776	05/03/1995 0:00	
19941075	1994	AMERICAN CENTRAL GAS CO INC	402	5727 SOUTH LEWIS SUITE 600	TULSA	TULSA	OK	74015						TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	4	0	0	44	0	0	0	0	0	0	0	0	0	40	4	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TERRY L. MADDUX	9187496776	05/03/1995 0:00	
19940924	1994	ANR PIPELINE CO	405	500 RENAISSANCE CENTER	DETROIT	WAYNE	MI	48243						LA TX	0	0	0	0	0	0	0	0	0	203	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MICHAEL R. LASKOWSKI	3134962457	05/03/1995 0:00	
19940925	1994	ANR PIPELINE CO	405	500 RENAISSANCE CENTER	DETROIT	WAYNE	MI	48243						OH	0	40	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MICHAEL R. LASKOWSKI	3134962457	05/03/1995 0:00	08/08/1996 0:00
19940926	1994	ANR PIPELINE CO	405	500 RENAISSANCE CENTER	DETROIT	WAYNE	MI	48243						NY	0	157	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MICHAEL R. LASKOWSKI	3134962457	05/03/1995 0:00	
19940938	1994	ANR PIPELINE CO	405	500 RENAISSANCE CENTER	DETROIT	WAYNE	MI	48243						OH OK TN TX WI AR IL IN IA KS KY LA MI MS MO NE	0	8922	0	0	0	0	0	8922	0	1385	0	0	0	0	0	1385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	559	1114	1329	2580	3340	8922	0	27	376	632	163	187	1385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	586	1490	1961	2743	3527	10307	3	2	0	0	0	0	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	MICHAEL R. LASKOWSKI	3134962457	05/03/1995 0:00	
19940714	1994	AMOCO PIPELINE CO	443	"ONE MID AMERICA PLAZA, SUITE 300"	OAKBROOK TERRACE	DUPAGE	IL	60181						TX	0	22	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	KATHY MOON	7089903730	05/03/1995 0:00	
19940769	1994	AMOCO PIPELINE CO	443	"ONE MID AMERICA PLAZA, SUITE 300"	OAKBROOK TERRACE	DU PAGE	IL	60181						MI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	17	0	0	0	0	0	0	0	0	17	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	KATHY MOON	7089903730	05/03/1995 0:00	
19940450	1994	AMOCO PRODUCTION CO	450	PO BOX 3092	HOUSTON	HARRIS	TX	77253						NM	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MICHAEL F MCKINLEY	7133663907	04/20/1995 0:00	09/01/1995 0:00
19940187	1994	AMOCO PRODUCTION CO	450	1340 POYDRAS ST. (P.O. BOX 50879)	NEW ORLEANS	ORLEANS PARISH	LA	70150						LA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	30	0	80	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	30	0	13	64	3	0	0	80	0	13	64	33	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	KAREN P. HAYLES	5045866263	04/21/1995 0:00	
19941069	1994	AMOCO PRODUCTION CO	450	501 WESTLAKE PARK BLVD	HOUSTON	HARRIS	TX	77253						AL	0	8	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RONALD E KAINER	7133667205	05/03/1995 0:00	
19940713	1994	AMOCO PRODUCTION CO	450	PO BOX 3092	HOUSTON	HARRIS	TX	77253						TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	179	0	0	133	7	396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	199	41	1	0	396	0	0	0	0	0	0	0	0	155	199	41	1	0	396	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FRANK R. DAWSON	7139663907	05/03/1995 0:00	
